Ticker,Security Name,Sector,Industry,Price,Weight,Return,Contribution
TW,Taylor Wimpey plc,Consumer Discretionary,Household Durables,1.19,0.03%,23.96%,0.73
1997,Wharf Real Estate Investment Company Limited,Real Estate,Real Estate Management and Development,26.25,0.03%,-24.35%,-1.21
ALD,Ampol Limited,Energy,Oil Gas and Consumable Fuels,33.57,0.03%,30.46%,0.87
SKAB,Skanska AB (publ),Industrials,Construction and Engineering,154.65,0.03%,-12.37%,-0.53
ZAL,Zalando SE,Consumer Discretionary,Specialty Retail,99.44,0.03%,-3.88%,-0.15
INDT,Indutrade AB (publ),Industrials,Machinery,204.80,0.03%,-7.51%,-0.30
DNP,Dino Polska S.A.,Consumer Staples,Consumer Staples Distribution and Retail,439.40,0.03%,28.10%,0.82
4183,Mitsui Chemicals Inc.,Materials,Chemicals,4016.00,0.03%,35.74%,0.98
ICP,Intermediate Capital Group plc,Financials,Capital Markets,13.87,0.03%,13.79%,0.45
SOBI,Swedish Orphan Biovitrum AB (publ),Health Care,Biotechnology,239.40,0.03%,22.50%,0.68
SEK,SEEK Limited,Communication Services,Interactive Media and Services,21.52,0.03%,1.68%,0.06
7752,Ricoh Company Ltd.,Information Technology,Technology Hardware Storage and Peripherals,1216.50,0.03%,20.40%,0.62
5019,Idemitsu Kosan Co.Ltd.,Energy,Oil Gas and Consumable Fuels,3430.00,0.03%,14.50%,0.46
SMDS,DS Smith Plc,Materials,Containers and Packaging,2.97,0.03%,-1.01%,-0.04
MGR,Mirvac Group,Real Estate,Diversified REITs,1.93,0.03%,-5.45%,-0.21
EDPR,EDP Renovveis S.A.,Utilities,Independent Power and Renewable Electricity Producers,15.48,0.03%,-28.66%,-1.46
RMV,Rightmove plc,Communication Services,Interactive Media and Services,4.84,0.03%,-12.26%,-0.50
UMI,Umicore SA,Materials,Chemicals,22.77,0.03%,-35.89%,-2.01
DXS,DEXUS,Real Estate,Office REITs,6.90,0.03%,-5.79%,-0.22
LHA,Deutsche Lufthansa AG,Industrials,Passenger Airlines,7.70,0.03%,5.02%,0.17
PST,Poste Italiane S.p.A.,Financials,Insurance,10.03,0.03%,11.25%,0.36
9962,MISUMI Group Inc.,Industrials,Machinery,2409.00,0.03%,-27.65%,-1.35
KESKOB,Kesko Oyj,Consumer Staples,Consumer Staples Distribution and Retail,16.56,0.03%,-18.85%,-0.82
3436,Sumco Corporation,Information Technology,Semiconductors and Semiconductor Equipment,2115.00,0.03%,8.72%,0.28
REC,Recordati Industria Chimica e Farmaceutica S.p.A.,Health Care,Pharmaceuticals,44.91,0.03%,13.28%,0.41
DIM,Sartorius Stedim Biotech S.A.,Health Care,Life Sciences Tools and Services,181.85,0.03%,-48.35%,-3.28
GPT,The GPT Group,Real Estate,Diversified REITs,3.83,0.03%,-7.27%,-0.27
8354,Fukuoka Financial Group Inc.,Financials,Banks,3720.00,0.03%,59.90%,1.31
BIM,bioMrieux S.A.,Health Care,Health Care Equipment and Supplies,94.38,0.03%,-6.53%,-0.24
ESLT,Elbit Systems Ltd.,Industrials,Aerospace and Defense,737.30,0.03%,8.03%,0.26
6724,Seiko Epson Corporation,Information Technology,Technology Hardware Storage and Peripherals,2163.50,0.03%,10.25%,0.32
ADP,Aeroports de Paris SA,Industrials,Transportation Infrastructure,111.20,0.03%,-22.40%,-1.00
6841,Yokogawa Electric Corporation,Information Technology,Electronic Equipment Instruments and Components,2960.00,0.03%,19.42%,0.56
288,WH Group Limited,Consumer Staples,Food Products,4.65,0.03%,9.44%,0.30
OCDO,Ocado Group plc,Consumer Staples,Consumer Staples Distribution and Retail,5.13,0.03%,-36.85%,-1.99
4768,Otsuka Corporation,Information Technology,IT Services,5914.00,0.03%,34.55%,0.87
EMSN,EMS-CHEMIE HOLDING AG,Materials,Chemicals,615.00,0.03%,-9.88%,-0.37
8953,Japan Metropolitan Fund Investment Corporation,Real Estate,Retail REITs,97800.00,0.03%,-3.36%,-0.12
CAST,Castellum AB (publ),Real Estate,Real Estate Management and Development,114.55,0.03%,-4.08%,-0.14
PSN,Persimmon Plc,Consumer Discretionary,Household Durables,11.71,0.03%,-7.89%,-0.28
BOL,Bollor SE,Communication Services,Entertainment,5.25,0.03%,1.75%,0.06
2768,Sojitz Corporation,Industrials,Trading Companies and Distributors,3082.00,0.03%,36.05%,0.88
ORI,Orica Limited,Materials,Chemicals,15.44,0.03%,3.24%,0.10
3283,Nippon Prologis REIT Inc.,Real Estate,Industrial REITs,271800.00,0.03%,-15.95%,-0.62
3281,GLP J-REIT,Real Estate,Industrial REITs,136600.00,0.03%,-8.19%,-0.29
VCX,Vicinity Centres,Real Estate,Retail REITs,1.75,0.03%,-4.48%,-0.15
HWDN,Howden Joinery Group Plc,Industrials,Trading Companies and Distributors,6.52,0.03%,9.89%,0.29
SAGAB,AB Sagax (publ),Real Estate,Real Estate Management and Development,226.10,0.03%,-2.72%,-0.09
STJ,St. James's Place plc,Financials,Capital Markets,6.52,0.03%,-43.18%,-2.46
SDR,Schroders plc,Financials,Capital Markets,3.89,0.03%,-13.74%,-0.51
3626,TIS Inc.,Information Technology,IT Services,2985.00,0.03%,-25.29%,-1.09
IPN,Ipsen S.A.,Health Care,Pharmaceuticals,106.00,0.03%,3.84%,0.12
9147,Nippon Express HoldingsInc.,Industrials,Air Freight and Logistics,7603.00,0.03%,2.78%,0.09
AM,Dassault Aviation socit anonyme,Industrials,Aerospace and Defense,187.30,0.03%,35.91%,0.83
9602,Toho Co. Ltd.,Communication Services,Entertainment,5082.00,0.03%,0.46%,0.01
SAABB,Saab AB (publ),Industrials,Aerospace and Defense,563.60,0.03%,62.60%,1.21
LIFCOB,Lifco AB (publ),Industrials,Industrial Conglomerates,217.80,0.03%,18.07%,0.48
HSX,Hiscox Ltd,Financials,Insurance,10.02,0.03%,6.36%,0.19
WDP,Warehouses De Pauw SA,Real Estate,Industrial REITs,24.44,0.03%,-9.80%,-0.34
ORNBV,Orion Oyj,Health Care,Pharmaceuticals,36.95,0.03%,-17.77%,-0.67
S63,Singapore Technologies Engineering Ltd,Industrials,Aerospace and Defense,3.76,0.03%,16.21%,0.44
4732,USS Co. Ltd.,Consumer Discretionary,Specialty Retail,2874.50,0.03%,37.52%,0.85
6448,Brother Industries Ltd.,Information Technology,Technology Hardware Storage and Peripherals,2466.00,0.03%,13.77%,0.37
INDUA,AB Industrivrden (publ),Financials,Financial Services,294.30,0.03%,12.66%,0.35
IEL,IDP Education Limited,Consumer Discretionary,Diversified Consumer Services,23.38,0.03%,-19.64%,-0.76
EDV,Endeavour Group Limited,Consumer Staples,Consumer Staples Distribution and Retail,4.77,0.03%,-29.75%,-1.31
ALX,Atlas Arteria Limited,Industrials,Transportation Infrastructure,5.73,0.03%,-5.86%,-0.19
AZJ,Aurizon Holdings Limited,Industrials,Ground Transportation,3.57,0.03%,2.12%,0.06
5844,Kyoto Financial GroupInc.,Financials,Banks,8263.00,0.03%,60.32%,1.16
7747,Asahi Intecc Co. Ltd.,Health Care,Health Care Equipment and Supplies,2642.00,0.03%,2.98%,0.09
4005,Sumitomo Chemical Company Limited,Materials,Chemicals,386.30,0.03%,-17.24%,-0.64
GETIB,Getinge AB (publ),Health Care,Health Care Equipment and Supplies,207.90,0.03%,-14.73%,-0.53
CTEC,ConvaTec Group PLC,Health Care,Health Care Equipment and Supplies,2.09,0.03%,-5.01%,-0.16
SCHN,Schindler Holding AG,Industrials,Machinery,183.10,0.03%,5.19%,0.15
4151,Kyowa Kirin Co. Ltd.,Health Care,Pharmaceuticals,2440.00,0.03%,-21.31%,-0.82
JD,JD Sports Fashion Plc,Consumer Discretionary,Specialty Retail,1.34,0.03%,11.75%,0.32
9706,Japan Airport Terminal Co. Ltd.,Industrials,Transportation Infrastructure,6644.00,0.03%,10.74%,0.29
7951,Yamaha Corporation,Consumer Discretionary,Leisure Products,3499.00,0.03%,-34.91%,-1.62
5332,Toto Ltd.,Industrials,Building Products,3871.00,0.03%,-16.42%,-0.59
TEL2B,Tele2 AB (publ),Communication Services,Wireless Telecommunication Services,80.86,0.03%,-4.24%,-0.13
INW,Infrastrutture Wireless Italiane S.p.A.,Communication Services,Diversified Telecommunication Services,10.62,0.03%,10.90%,0.29
SECUB,Securitas AB (publ),Industrials,Commercial Services and Supplies,86.84,0.03%,-2.29%,-0.07
SSABB,SSAB AB (publ),Materials,Metals and Mining,68.82,0.03%,34.81%,0.77
4042,Tosoh Corporation,Materials,Chemicals,1902.50,0.03%,26.70%,0.63
INDUC,AB Industrivrden (publ),Financials,Financial Services,294.40,0.03%,13.20%,0.35
VOLVA,AB Volvo (publ),Industrials,Machinery,228.80,0.03%,20.57%,0.51
7276,Koito Manufacturing Co. Ltd.,Consumer Discretionary,Automobile Components,2329.50,0.03%,4.98%,0.14
1803,Shimizu Corporation,Industrials,Construction and Engineering,968.90,0.03%,39.99%,0.84
EVK,Evonik Industries AG,Materials,Chemicals,18.30,0.03%,0.27%,0.01
2587,Suntory Beverage & Food Limited,Consumer Staples,Beverages,4634.00,0.03%,4.69%,0.13
BEIJB,Beijer Ref AB (publ),Industrials,Trading Companies and Distributors,108.30,0.03%,-40.36%,-1.97
WOR,Worley Limited,Industrials,Construction and Engineering,16.88,0.03%,15.55%,0.39
ALO,Alstom SA,Industrials,Machinery,13.41,0.03%,-44.85%,-2.36
ABDN,abrdn plc,Financials,Capital Markets,1.67,0.03%,-11.34%,-0.37
BG,BAWAG Group AG,Financials,Banks,44.72,0.03%,-2.97%,-0.09
WISE,Wise plc,Financials,Financial Services,6.89,0.03%,7.26%,0.19
IGO,IGO Limited,Materials,Metals and Mining,8.81,0.03%,-43.90%,-2.23
5334,Niterra Co. Ltd.,Consumer Discretionary,Automobile Components,3399.00,0.03%,40.46%,0.82
3861,Oji Holdings Corporation,Materials,Paper and Forest Products,577.20,0.03%,13.65%,0.34
STB,Storebrand ASA,Financials,Insurance,92.90,0.03%,13.26%,0.33
8984,Daiwa House REIT Investment Corporation,Real Estate,Diversified REITs,272400.00,0.03%,-6.87%,-0.21
6823,HKT Trust and HKT Limited,Communication Services,Diversified Telecommunication Services,8.12,0.02%,-4.03%,-0.12
SPL,Santander Bank Polska S.A.,Financials,Banks,469.00,0.02%,74.87%,1.19
MAERSKA,A.P. Mller - Mrsk A/S,Industrials,Marine Transportation,9875.00,0.02%,-8.45%,-0.26
2002,Nisshin Seifun Group Inc.,Consumer Staples,Food Products,2191.00,0.02%,42.08%,0.82
9008,Keio Corporation,Industrials,Ground Transportation,4383.00,0.02%,-8.48%,-0.25
ANDR,Andritz AG,Industrials,Machinery,48.22,0.02%,-3.29%,-0.09
6465,Hoshizaki Corporation,Industrials,Machinery,4783.00,0.02%,7.48%,0.19
3289,Tokyu Fudosan Holdings Corporation,Real Estate,Real Estate Management and Development,913.10,0.02%,31.31%,0.65
HIK,Hikma Pharmaceuticals PLC,Health Care,Pharmaceuticals,17.68,0.02%,30.90%,0.64
JMAT,Johnson Matthey Plc,Materials,Chemicals,15.33,0.02%,-26.91%,-0.99
7012,Kawasaki Heavy Industries Ltd.,Industrials,Machinery,3286.00,0.02%,20.57%,0.46
SALM,SalMar ASA,Consumer Staples,Food Products,573.40,0.02%,77.43%,1.17
MEL,Meridian Energy Limited,Utilities,Independent Power and Renewable Electricity Producers,5.03,0.02%,13.40%,0.32
KOG,Kongsberg Gruppen ASA,Industrials,Aerospace and Defense,463.20,0.02%,27.63%,0.58
BLND,British Land Company PLC,Real Estate,Diversified REITs,3.19,0.02%,-15.63%,-0.49
CEN,Contact Energy Limited,Utilities,Electric Utilities,7.62,0.02%,9.07%,0.22
HOLMB,Holmen AB (publ),Materials,Paper and Forest Products,420.30,0.02%,8.09%,0.20
JDEP,JDE Peet's N.V.,Consumer Staples,Food Products,25.92,0.02%,-8.61%,-0.25
IPL,Incitec Pivot Limited,Materials,Chemicals,2.94,0.02%,-14.74%,-0.46
ICL,ICL Group Ltd,Materials,Chemicals,18.04,0.02%,-35.05%,-1.42
LPP,LPP SA,Consumer Discretionary,Textiles Apparel and Luxury Goods,13730.00,0.02%,54.72%,0.93
G13,Genting Singapore Limited,Consumer Discretionary,Hotels Restaurants and Leisure,0.85,0.02%,6.03%,0.15
DIE,D'Ieteren Group SA,Consumer Discretionary,Distributors,150.70,0.02%,-11.06%,-0.33
DEMANT,Demant A/S,Health Care,Health Care Equipment and Supplies,264.70,0.02%,29.12%,0.59
4613,Kansai Paint Co. Ltd.,Materials,Chemicals,2270.00,0.02%,26.51%,0.54
KGH,KGHM Polska Miedz S.A.,Materials,Metals and Mining,106.10,0.02%,-10.03%,-0.29
6370,Kurita Water Industries Ltd.,Industrials,Machinery,4916.00,0.02%,-16.31%,-0.50
9501,Tokyo Electric Power Company Holdings Incorporated,Utilities,Electric Utilities,662.30,0.02%,44.92%,0.80
3038,Kobe Bussan Co. Ltd.,Consumer Staples,Consumer Staples Distribution and Retail,3607.00,0.02%,2.79%,0.07
12,Henderson Land Development Company Limited,Real Estate,Real Estate Management and Development,21.15,0.02%,-1.15%,-0.03
7459,MediPal Holdings Corporation,Health Care,Health Care Providers and Services,2483.50,0.02%,43.44%,0.77
4536,Santen Pharmaceutical Co. Ltd.,Health Care,Pharmaceuticals,1387.00,0.02%,33.97%,0.65
ACKB,Ackermans & Van Haaren NV,Industrials,Construction and Engineering,143.10,0.02%,-0.16%,0.00
ELI,Elia Group SA/NV,Utilities,Electric Utilities,93.90,0.02%,-28.36%,-1.00
83,Sino Land Company Limited,Real Estate,Real Estate Management and Development,8.03,0.02%,-8.51%,-0.23
WLN,Worldline SA,Financials,Financial Services,12.78,0.02%,-73.04%,-6.82
AMUN,Amundi S.A.,Financials,Capital Markets,53.10,0.02%,1.48%,0.04
0QA8,Talanx AG,Financials,Insurance,61.14,0.02%,62.71%,0.96
ANA,Acciona S.A.,Utilities,Electric Utilities,126.10,0.02%,-31.09%,-1.12
HUH1V,Huhtamki Oyj,Materials,Containers and Packaging,33.25,0.02%,-8.11%,-0.22
BALDB,Fastighets AB Balder (publ),Real Estate,Real Estate Management and Development,54.88,0.02%,9.32%,0.21
2702,McDonald's Holdings Company (Japan) Ltd.,Consumer Discretionary,Hotels Restaurants and Leisure,6290.00,0.02%,22.60%,0.46
7181,Japan Post Insurance Co. Ltd.,Financials,Insurance,2801.50,0.02%,34.11%,0.63
1876,Budweiser Brewing Company APAC Limited,Consumer Staples,Beverages,15.24,0.02%,-22.71%,-0.72
5938,LIXIL Corporation,Industrials,Building Products,1754.50,0.02%,-14.30%,-0.41
9435,Hikari Tsushin Inc.,Industrials,Industrial Conglomerates,21435.00,0.02%,20.35%,0.42
AFX,Carl Zeiss Meditec AG,Health Care,Health Care Equipment and Supplies,81.26,0.02%,-38.87%,-1.56
5333,NGK Insulators Ltd.,Industrials,Machinery,1904.00,0.02%,12.72%,0.28
BEN,Bendigo and Adelaide Bank Limited,Financials,Banks,9.02,0.02%,8.87%,0.20
6806,Hirose Electric Co.Ltd.,Information Technology,Electronic Equipment Instruments and Components,16250.00,0.02%,-7.33%,-0.19
9202,ANA Holdings Inc.,Industrials,Passenger Airlines,3055.00,0.02%,9.69%,0.21
SOF,Sofina Socit Anonyme,Financials,Financial Services,193.30,0.02%,-15.32%,-0.43
9684,Square Enix Holdings Co. Ltd.,Communication Services,Entertainment,5386.00,0.02%,-18.00%,-0.52
9142,Kyushu Railway Company,Industrials,Ground Transportation,3048.00,0.02%,12.07%,0.25
ALE,Allegro.eu SA,Consumer Discretionary,Broadline Retail,30.38,0.02%,17.16%,0.34
EZJ,easyJet plc,Industrials,Passenger Airlines,4.08,0.02%,-1.09%,-0.03
TATE,Tate & Lyle plc,Consumer Staples,Food Products,6.25,0.02%,-9.36%,-0.24
LUNDB,L E Lundbergfretagen AB (publ),Financials,Financial Services,462.10,0.02%,-1.81%,-0.04
8954,ORIX JREIT Inc.,Real Estate,Office REITs,169700.00,0.02%,-5.14%,-0.12
HL,Hargreaves Lansdown plc,Financials,Capital Markets,7.19,0.02%,-21.84%,-0.63
8960,United Urban Investment Corporation,Real Estate,Diversified REITs,149800.00,0.02%,1.90%,0.04
ADE,Adevinta ASA,Communication Services,Interactive Media and Services,107.00,0.02%,24.42%,0.44
2181,Persol Holdings Co.Ltd.,Industrials,Professional Services,235.20,0.02%,-16.61%,-0.45
1821,ESR Group Limited,Real Estate,Real Estate Management and Development,10.04,0.02%,-36.02%,-1.26
4182,Mitsubishi Gas Chemical Company Inc.,Materials,Chemicals,2242.50,0.02%,20.57%,0.38
7731,Nikon Corporation,Consumer Discretionary,Household Durables,1398.00,0.02%,11.96%,0.24
A2A,A2A S.p.A.,Utilities,Multi-Utilities,1.79,0.02%,50.20%,0.73
8252,Marui Group Co. Ltd.,Financials,Consumer Finance,2424.00,0.02%,13.15%,0.25
3269,Advance Residence Investment Corporation,Real Estate,Residential REITs,324500.00,0.02%,-1.53%,-0.03
GJF,Gjensidige Forsikring ASA,Financials,Insurance,170.00,0.02%,-7.63%,-0.17
SVW,Seven Group Holdings Limited,Industrials,Trading Companies and Distributors,28.98,0.02%,53.72%,0.74
QAN,Qantas Airways Limited,Industrials,Passenger Airlines,5.22,0.02%,-10.31%,-0.24
6305,Hitachi Construction Machinery Co. Ltd.,Industrials,Machinery,4016.00,0.02%,36.01%,0.55
VOE,Voestalpine AG,Materials,Metals and Mining,24.88,0.02%,2.82%,0.06
1038,CK Infrastructure Holdings Limited,Utilities,Electric Utilities,36.85,0.02%,0.96%,0.02
6502,Toshiba Corporation,Industrials,Industrial Conglomerates,4601.00,0.02%,-5.06%,-0.11
LLC,Lendlease Group,Real Estate,Real Estate Management and Development,6.28,0.02%,-18.59%,-0.47
9719,SCSK Corporation,Information Technology,IT Services,2703.00,0.02%,29.50%,0.46
3231,Nomura Real Estate Holdings Inc.,Real Estate,Real Estate Management and Development,3628.00,0.02%,17.60%,0.30
TIT,Telecom Italia S.p.A.,Communication Services,Diversified Telecommunication Services,0.26,0.02%,10.00%,0.18
9201,Japan Airlines Co. Ltd.,Industrials,Passenger Airlines,2832.00,0.02%,10.31%,0.19
9024,Seibu Holdings Inc.,Industrials,Ground Transportation,1509.50,0.02%,18.37%,0.31
19,Swire Pacific Limited,Real Estate,Real Estate Management and Development,49.50,0.02%,0.90%,0.02
AMP,Amplifon S.p.A.,Health Care,Health Care Providers and Services,26.96,0.02%,-6.40%,-0.14
UHRN,The Swatch Group AG,Consumer Discretionary,Textiles Apparel and Luxury Goods,43.35,0.02%,-7.26%,-0.15
9048,Nagoya Railroad Co. Ltd.,Industrials,Ground Transportation,2070.00,0.02%,-1.41%,-0.03
ITV,ITV plc,Communication Services,Media,0.60,0.02%,-18.24%,-0.44
BZU,Buzzi S.p.A.,Materials,Construction Materials,26.48,0.02%,52.10%,0.67
BEZQ,Bezeq The Israel Telecommunication Corp. Ltd,Communication Services,Diversified Telecommunication Services,4.96,0.02%,-18.17%,-0.43
1808,HASEKO Corporation,Consumer Discretionary,Household Durables,1834.00,0.02%,32.04%,0.47
3291,Iida Group Holdings Co. Ltd.,Consumer Discretionary,Household Durables,2272.50,0.02%,7.32%,0.13
6923,Stanley Electric Co. Ltd.,Consumer Discretionary,Automobile Components,2572.00,0.02%,-0.80%,-0.02
17,New World Development Company Limited,Real Estate,Real Estate Management and Development,14.82,0.02%,-12.59%,-0.28
LATOB,Investment AB Latour (publ),Industrials,Industrial Conglomerates,206.10,0.02%,-5.90%,-0.12
4967,Kobayashi Pharmaceutical Co. Ltd.,Consumer Staples,Personal Care Products,6625.00,0.02%,-19.97%,-0.47
REH,Reece Limited,Industrials,Trading Companies and Distributors,18.77,0.02%,23.24%,0.35
2433,Hakuhodo DY Holdings Inc,Communication Services,Media,1281.00,0.02%,-1.51%,-0.03
4912,Lion Corporation,Consumer Staples,Household Products,1300.00,0.02%,-8.29%,-0.17
V03,Venture Corporation Limited,Information Technology,Electronic Equipment Instruments and Components,12.55,0.02%,-25.82%,-0.64
SAVE,Nordnet AB (publ),Financials,Capital Markets,167.60,0.02%,8.34%,0.14
4922,KOS Corporation,Consumer Staples,Personal Care Products,9911.00,0.02%,-30.37%,-0.78
3092,ZOZO Inc.,Consumer Discretionary,Specialty Retail,3009.00,0.02%,-5.66%,-0.11
3349,COSMOS Pharmaceutical Corporation,Consumer Staples,Consumer Staples Distribution and Retail,15735.00,0.02%,8.70%,0.14
AXFO,Axfood AB (publ),Consumer Staples,Consumer Staples Distribution and Retail,250.80,0.02%,-6.07%,-0.11
HUSQB,Husqvarna AB (publ),Industrials,Machinery,73.80,0.02%,-5.34%,-0.10
2651,Lawson Inc.,Consumer Staples,Consumer Staples Distribution and Retail,7241.00,0.02%,57.87%,0.65
4716,Oracle Corporation Japan,Information Technology,Software,10840.00,0.02%,34.23%,0.44
DIA,DiaSorin S.p.A.,Health Care,Health Care Equipment and Supplies,85.14,0.02%,-37.75%,-1.06
6460,Sega Sammy Holdings Inc.,Consumer Discretionary,Leisure Products,2176.50,0.02%,24.81%,0.34
4,The Wharf (Holdings) Limited,Real Estate,Real Estate Management and Development,19.30,0.02%,-14.47%,-0.29
3064,MonotaRO Co. Ltd.,Industrials,Trading Companies and Distributors,1441.00,0.02%,-41.96%,-1.25
4516,Nippon Shinyaku Co. Ltd.,Health Care,Pharmaceuticals,5697.00,0.02%,-31.62%,-0.80
5947,Rinnai Corporation,Consumer Discretionary,Household Durables,2843.00,0.02%,-15.90%,-0.32
3288,Open House Group Co. Ltd.,Consumer Discretionary,Household Durables,5022.00,0.02%,-8.52%,-0.16
MCY,Mercury NZ Limited,Utilities,Electric Utilities,6.09,0.02%,17.75%,0.26
101,Hang Lung Properties Limited,Real Estate,Real Estate Management and Development,10.50,0.02%,-8.08%,-0.15
3769,GMO Payment Gateway Inc.,Financials,Financial Services,7649.00,0.02%,-35.77%,-0.94
HER,Hera S.p.A.,Utilities,Multi-Utilities,2.67,0.02%,7.10%,0.11
C09,City Developments Limited,Real Estate,Real Estate Management and Development,6.07,0.01%,-22.29%,-0.48
7211,Mitsubishi Motors Corporation,Consumer Discretionary,Automobiles,494.10,0.01%,-13.14%,-0.25
N2IU,Mapletree Pan Asia Commercial Trust,Real Estate,Retail REITs,1.33,0.01%,-14.65%,-0.28
4751,CyberAgent Inc.,Communication Services,Media,800.80,0.01%,-31.94%,-0.77
RBI,Raiffeisen Bank International AG,Financials,Banks,15.43,0.01%,2.12%,0.03
O2D,Telefnica Deutschland Holding AG,Communication Services,Diversified Telecommunication Services,2.35,0.01%,7.60%,0.11
4581,Taisho Pharmaceutical Holdings Co. Ltd.,Health Care,Pharmaceuticals,5497.00,0.01%,6.30%,0.09
KINVB,Kinnevik AB,Financials,Financial Services,96.68,0.01%,-41.67%,-1.13
TOM,Tomra Systems ASA,Industrials,Machinery,95.54,0.01%,-47.94%,-1.38
ELUXB,AB Electrolux (publ),Consumer Discretionary,Household Durables,98.58,0.01%,-35.04%,-0.80
U14,UOL Group Limited,Real Estate,Real Estate Management and Development,5.97,0.01%,-7.47%,-0.12
1972,Swire Properties Limited,Real Estate,Real Estate Management and Development,15.00,0.01%,-7.19%,-0.11
SCHB,Schibsted ASA,Communication Services,Media,227.60,0.01%,30.24%,0.34
C07,Jardine Cycle & Carriage Limited,Industrials,Industrial Conglomerates,28.96,0.01%,0.09%,0.00
BMED,Banca Mediolanum S.p.A.,Financials,Financial Services,8.39,0.01%,12.69%,0.16
0N4Y,Colruyt Group N.V.,Consumer Staples,Consumer Staples Distribution and Retail,39.83,0.01%,54.20%,0.48
VOLCARB,Volvo Car AB (publ.),Consumer Discretionary,Automobiles,38.89,0.01%,-32.65%,-0.66
ING,ING Bank Slaski S.A.,Financials,Banks,228.50,0.01%,39.33%,0.38
AZRG,Azrieli Group Ltd,Real Estate,Real Estate Management and Development,183.90,0.01%,-27.99%,-0.51
AZE,Azelis Group NV,Industrials,Trading Companies and Distributors,18.59,0.01%,-26.71%,-0.47
8439,Tokyo Century Corporation,Financials,Financial Services,5727.00,0.01%,21.90%,0.23
3141,Welcia Holdings Co. Ltd.,Consumer Staples,Consumer Staples Distribution and Retail,2476.50,0.01%,-17.43%,-0.27
6753,Sharp Corporation,Consumer Discretionary,Household Durables,921.40,0.01%,-6.55%,-0.09
KESKOA,Kesko Oyj,Consumer Staples,Consumer Staples Distribution and Retail,16.86,0.01%,-16.28%,-0.24
TITR,Telecom Italia S.p.A.,Communication Services,Diversified Telecommunication Services,0.27,0.01%,19.13%,0.19
EMBRACB,Embracer Group AB (publ),Communication Services,Entertainment,20.09,0.01%,-66.77%,-2.41
SCHA,Schibsted ASA,Communication Services,Media,245.90,0.01%,34.05%,0.30
PIRC,Pirelli & C. S.p.A.,Consumer Discretionary,Automobile Components,4.44,0.01%,12.44%,0.13
3635,Koei Tecmo Holdings Co. Ltd.,Communication Services,Entertainment,1962.50,0.01%,-14.46%,-0.20
ANE,Corporacin Acciona Energas Renovables S.A.,Utilities,Independent Power and Renewable Electricity Producers,26.90,0.01%,-30.22%,-0.50
2670,ABC-MartInc.,Consumer Discretionary,Specialty Retail,2440.50,0.01%,9.41%,0.10
TPG,TPG Telecom Limited,Communication Services,Diversified Telecommunication Services,4.81,0.01%,3.05%,0.03
SSABA,SSAB AB (publ),Materials,Metals and Mining,70.80,0.01%,34.00%,0.27
AKER,Aker ASA,Industrials,Industrial Conglomerates,676.50,0.01%,-7.61%,-0.09
VAR,Vr Energi AS,Energy,Oil Gas and Consumable Fuels,35.70,0.01%,19.90%,0.15
2638,HK Electric Investments and HK Electric Investments Limited,Utilities,Electric Utilities,4.36,0.01%,-19.60%,-0.22
AUTO,AutoStore Holdings Ltd.,Industrials,Machinery,14.70,0.01%,-30.99%,-0.40
DWNI,Deutsche Wohnen SE,Real Estate,Real Estate Management and Development,20.84,0.01%,-6.96%,-0.06
FRES,Fresnillo plc,Materials,Metals and Mining,5.18,0.01%,-39.22%,-0.55
ORNAV,Orion Oyj,Health Care,Pharmaceuticals,36.80,0.01%,-18.16%,-0.19
8572,Acom Co. Ltd.,Financials,Consumer Finance,342.30,0.01%,11.88%,0.09
EVN,EVN AG,Utilities,Electric Utilities,26.25,0.01%,51.65%,0.26
US,UnipolSai Assicurazioni S.p.A.,Financials,Insurance,2.28,0.01%,0.65%,0.00
TKA,Telekom Austria AG,Communication Services,Diversified Telecommunication Services,6.90,0.01%,43.82%,0.22
VIG,Vienna Insurance Group AG,Financials,Insurance,25.80,0.01%,16.61%,0.10
87,Swire Pacific Limited,Real Estate,Real Estate Management and Development,7.93,0.01%,11.85%,0.07
VC2,Olam Group Limited,Consumer Staples,Consumer Staples Distribution and Retail,0.98,0.01%,-25.83%,-0.20
G07,Great Eastern Holdings Limited,Financials,Insurance,17.73,0.00%,3.50%,0.02
PCO,Pepco Group N.V.,Consumer Discretionary,Broadline Retail,18.16,0.00%,-48.11%,-0.49
D01,DFI Retail Group Holdings Limited,Consumer Staples,Consumer Staples Distribution and Retail,2.30,0.00%,-5.92%,-0.03
STEAV,Stora Enso Oyj,Materials,Paper and Forest Products,11.95,0.00%,-17.64%,-0.10
ESSITYA,Essity AB (publ),Consumer Staples,Household Products,253.00,0.00%,8.72%,0.04
STR,Strabag SE,Industrials,Construction and Engineering,39.00,0.00%,5.34%,0.02
SCAA,Svenska Cellulosa Aktiebolaget SCA (publ),Materials,Paper and Forest Products,155.60,0.00%,13.48%,0.04
SHBB,Svenska Handelsbanken AB (publ),Financials,Banks,116.00,0.00%,1.86%,0.00
ERICA,Telefonaktiebolaget LM Ericsson (publ),Information Technology,Communications Equipment,52.40,0.00%,-18.65%,-0.04
SKFA,AB SKF (publ),Industrials,Machinery,183.80,0.00%,2.22%,0.00
SEBC,Skandinaviska Enskilda Banken AB (publ),Financials,Banks,128.60,0.00%,6.61%,0.01
